id,maakond,linn,linnaosa,pind,tube,magamistube,korrus,korruseid,ehitusaasta,seisukord,energiamärgis,hoone materjal,omandivorm,hind3559669,harjumaa,harku vald,tiskre,85.5,4,3,2,2,2024,uus,a,,korteriomand,282150
3696113,harjumaa,tallinn,lasnamäe,65.1,2,1,4,5,2012,heas korras,c,,kinnistu,172000
3700155,harjumaa,tallinn,vanalinn,114.7,3,2,3,3,1500,,f,,korteriomand,441000
3693080,harjumaa,tallinn,kristiine,60.6,3,3,2,4,2005,renoveeritud,puudub,,korteriomand,184900
3701377,viljandimaa,viljandi,2 tuba - väike 18a-6,39.1,2,,2,2,,valmis,puudub,,korteriomand,79000
3663031,harjumaa,tallinn,kesklinn,51.1,2,1,3,3,1910,,e,,,189900
3699481,harjumaa,tallinn,põhja-tallinn,59.4,2,1,1,2,1940,renoveeritud,-,,korteriomand,240000
3687034,pärnumaa,pärnu,lavassaare,79.6,4,3,2,3,,vajab renoveerimist,puudub,,korteriomand,53000
3697284,harjumaa,tallinn,kristiine,70.1,3,2,8,20,2020,,c,,,279000
3693518,harjumaa,tallinn,kesklinn,67.2,3,2,7,7,1948,renoveeritud,d,,korteriomand,249000
3644675,pärnumaa,põhja-pärnumaa vald,pärnu-jaagupi,36.8,1,,2,2,1979,renoveeritud,puudub,,kaasomand,17000
3692425,harjumaa,rae vald,peetri,73.6,3,2,3,3,2006,renoveeritud,d,,korteriomand,197000
3489179,harjumaa,tallinn,kristiine,72.2,3,2,2,4,2024,uus,a,,korteriomand,315000
3702207,harjumaa,harku vald,tiskre,85.6,3,2,1,3,2021,uus,a,,korteriomand,265000
3673139,harjumaa,tallinn,põhja-tallinn,56.4,3,2,5,5,1972,valmis,e,,korteriomand,125000
3694495,harjumaa,tallinn,kesklinn,106.2,5,4,1,4,2025,uusarendus,a,,korteriomand,729500
3697005,harjumaa,tallinn,pirita,120.6,4,2,1,2,1994,keskmine,puudub,,kaasomand,179000
3701942,harjumaa,viimsi vald,haabneeme,73.2,3,2,2,4,,uusarendus,b,,korteriomand,299900
3697318,põlvamaa,põlva vald,vastse-kuuste,67.7,3,,2,2,1977,renoveeritud,,,korteriomand,48000
3699916,harjumaa,tallinn,haabersti,53.8,2,1,1,4,2022,uus,a,,korteriomand,239000
3658107,harjumaa,tallinn,kesklinn,79.6,3,2,3,4,2023,uus,a,,korteriomand,362350
3686103,lääne-virumaa,rakvere,3 tuba - mõisavälja 6,70.4,3,2,1,3,,renoveeritud,d,,korteriomand,110990
3699485,harjumaa,tallinn,mustamäe,60.7,3,2,5,5,,valmis,e,,korteriomand,115000
3680264,harjumaa,tallinn,kesklinn,26.6,1,1,2,6,1951,uus,puudub,,korteriomand,129000
3701730,harjumaa,tallinn,kesklinn,56,2,1,3,5,1951,,d,,,179000
3690697,harjumaa,tallinn,kesklinn,96.1,3,,1,3,1936,,,,korteriomand,259000
3683041,harjumaa,tallinn,kesklinn,105.6,4,3,1,4,1911,renoveeritud,puudub,,korteriomand,529900
3693040,harjumaa,tallinn,põhja-tallinn,55.8,3,2,3,3,1956,,puudub,,,159000
3702078,harjumaa,tallinn,haabersti,63.4,3,2,8,16,2024,uusarendus,b,,korteriomand,314900
